cik	ticker	market_cap
766792	cvv	49810684
1514743	iroq	49380095
1646188	onds	49284189
1681903	icch	49108797
1818644	lidr	49103692
1075736	cxdo	49094270
1426800	asmb	49036429
1881592	nsts	49030287
1715925	ipa	48890592
719733	ktcc	48858894
1780731	epow	48818000
1094038	mrkr	48803300
1266806	vani	48750474
1872529	mdxh	48701401
1721484	lgvn	48684707
1024672	eltk	48672000
1120970	lode	48669262
1494891	srts	48355901
1040896	idn	48243808
1815021	bq	48229400
1654595	mdrrp	48224504
862692	ccel	48155685
1411685	vtgn	47935713
1701114	aprn	47810550
1500375	hfbl	47760624
1834585	joan	47707872
1819493	xos	47701087
1854445	vrar	47401196
1823878	mypsw	47380135
1095435	prtg	47283900
1879103	cfsb	47223748
1921865	aspi	47105962
1794338	igicw	47027145
1662774	qncx	46934056
1227636	stim	46774889
101538	uamy	46578994
1297341	kffb	46561746
716643	rgs	46476555
1902314	mpti	46470210
864240	sypr	46398243
885731	nxn	45960520
799165	dwsn	45876035
1321834	mymd	45828997
1409375	oesx	45828607
1711291	curo	45787451
1834975	vev	45667706
1690585	mgta	45498523
1771885	huge	45435053
1505611	dpsi	45384613
1879248	adsew	45211375
1183765	mtem	45143171
893739	turn	44814902
1610820	bctxw	44748833
45919	hhs	44707425
1798562	tmcww	44670555
1272842	airg	44614566
1596812	enlv	44576400
1160791	goro	44092721
1835268	cntb	44071526
1651407	ckpt	44050709
1816431	qsi	43862500
1819411	ganx	43813006
1713539	kxin	43711932
1455365	cgtx	43648678
34563	farm	43612719
55529	kequ	43585080
1606745	ltrpa	43562295
1490349	pfxnz	43484423
1844389	acba	43390313
1708176	hofv	43274888
84129	rad	43259301
1782430	strw	43255992
1847360	bcow	43208641
1434524	clir	43189536
1840748	lvtx	43115600
1692427	ncsm	43023854
1776909	curi	43018898
1005101	mgld	42927970
1874252	mynz	42858700
8177	aame	42844805
1828522	eftr	42747983
33533	esp	42704574
1659494	coe	42508539
1299969	chci	42248372
1477246	sanw	42212123
1274737	xgn	42146910
1641281	bolt	42125594
1695295	hyfm	42043779
917225	xpl	41905475
1058307	nxpl	41887095
1394056	oss	41805054
1811856	view	41669793
1390478	sls	41600573
1886190	ggrow	41515979
1769624	agba	41489129
1853816	drma	41479495
1888151	bcan	41229428
1661059	nxtc	41203153
1602842	mogo	41085000
1787297	pasg	41053667
1696558	jrsh	40941817
1537028	icd	40846065
1849466	tcbs	40755521
814676	cpsh	40501158
1530766	bsgm	40348458
27367	dxr	40241385
1731388	edry	40157600
1088034	usio	40108342
1705402	agmh	40012500
1262104	meip	39977142
25743	txmd	39974407
915358	sgma	39958849
2186	bkti	39895733
1380106	rpid	39792086
1661053	nvno	39782400
946936	dswl	39678745
1856028	sdig	39651163
1840292	hlgn	39448330
1723580	bfi	39396147
1844971	greel	39367409
1914805	banl	39365788
1837412	slgcw	39306953
1709626	ncna	39279665
787253	naii	39198024
318833	tisi	38907479
740664	rfil	38872447
1859639	czoo	38834500
1692415	codx	38793977
1527096	miro	38780985
1320350	lnsr	38630714
837852	idex	38531110
1483510	expr	38422832
1582554	mtnb	38347189
1420529	aacg	38262826
1720161	ctrm	38260284
1867066	derm	38243488
1724979	rain	38194455
1042187	ctib	38183835
1799448	algs	38064759
1607962	rwlk	38036031
1309082	cei	38033367
1119083	mndo	38026800
1172631	sunw	37955178
1786286	dpro	37944137
1305253	eigr	37873437
1463361	ubx	37817258
1879373	encp	37774133
722572	fkwl	37709696
1769267	fsea	37659060
1580063	bior	37624995
1783407	lizi	37573084
926617	awh	37529895
1905660	hubc	37468481
839470	wwr	37442592
1714562	game	37343532
1347858	xxii	37309221
313364	mtr	37271800
1640043	pxs	37195000
754811	grow	37180192
1301236	soho	37076742
1677940	bysi	36970108
1855557	hlp	36900000
1452965	utrs	36878627
1404281	eldn	36494952
1074828	knw	36441490
1830749	achl	36430127
1708493	harp	36406440
1179821	bgi	36202097
1333172	nm	36092632
1799290	ebon	36077700
909724	tlf	35897335
1859690	arqqw	35887212
1788348	biph	35741472
946563	rvp	35625219
1737523	bglc	35574083
1849670	pbbk	35503419
1842498	otmo	35375471
1517496	btcm	35318598
811641	iccc	35093294
81955	rand	34869594
1813783	vmar	34854300
27093	usau	34852988
1762239	kavl	34819219
1030471	utsi	34659166
1396536	duot	34609805
101295	ug	34564900
1811109	auvip	34553856
1740279	inab	34445248
1841387	cadl	34414574
351998	daio	34407008
1850906	omic	34368976
1583648	pirs	34202767
1495231	izea	34155743
1026980	apwc	34023000
1479419	kala	34021540
1819516	up	33967850
1505512	rgls	33708118
1098146	pnbk	33703684
101594	useg	33668672
1722926	asln	33640252
1527599	sybx	33547505
1769697	litm	33510400
846913	ftek	33423827
1056285	kirk	33185406
857949	cga	33184667
718332	rave	33129089
1744494	adn	32726910
1874074	mmv	32718421
1894954	xpon	32549477
1779578	qli	32500325
829323	inuv	32404066
1779476	krkr	32348455
1069394	fsi	32332383
1819113	snce	32311175
1757840	indo	32257368
1553788	sbev	32206353
1783032	elev	32189093
1563568	evtv	32145128
1340476	drtt	32131036
946644	aim	32117615
1873835	immx	32085031
56701	koss	32072385
1844971	gree	32058386
1723648	lvoxw	32029027
1738758	gsmg	32016400
1665300	phun	31894230
895051	casi	31834800
1833214	sabs	31810047
1616262	rmcf	31780206
1099160	bbgi	31757317
1738699	wkey	31748047
1880613	drct	31672554
1078207	nls	31666158
1825349	chsn	31594500
1015739	awre	31590509
1210618	spi	31473534
1619544	jfu	31317066
1616741	pati	31280310
808326	emkr	31207267
1716583	hyznw	30606626
1107421	tcrt	30559636
1769116	viao	30486900
1815849	atip	30482049
1404644	nltx	30330765
1579157	vnce	30224342
1804469	gfai	30217336
1606698	alpp	30124898
1757097	cntg	30084000
1419041	fbrx	30077589
1595097	crbp	29948334
1775194	upxi	29856334
838875	wvvi	29716678
1783036	nlsp	29511300
825324	gtim	29478502
1267602	alim	29397768
856128	mfv	29362160
888721	trib	29342830
1412486	cocp	29300515
1757715	ater	29265615
907654	abio	29252590
1546296	ipdn	29216482
89140	svt	29105820
1560258	ecor	29087309
1836242	tklf	28989168
1872302	na	28989137
1000230	occ	28956330
1574565	evgn	28868000
1551693	sien	28838016
922247	cyth	28769589
87050	neon	28722229
1746466	eq	28505185
1708599	age	28463446
1642380	ocx	28431202
771999	dss	28403511
1826681	strc	28380000
1725134	dms	28189274
1779128	bldew	28163658
1667313	zdge	28154354
896494	snt	27972000
1816708	owlt	27917010
1595248	gnpx	27774092
1807983	mdna	27757495
1854270	snti	27751651
764195	vbiv	27675332
1583771	hepa	27405383
1351172	lmnl	27361076
732026	trt	27242922
1592560	tedu	27209619
1677077	alzn	27143235
1691221	frsx	27130282
1854368	dghi	27127489
722313	nsys	27044140
61004	lgl	27007173
1777319	ciso	26825564
1843762	eqrxw	26807825
1512922	petv	26776809
1004989	sgrp	26717650
1604738	ainc	26712459
1676047	ntrb	26711042
1620179	xela	26694574
1487197	brfh	26597414
1854583	aspa	26367872
1282224	dlpn	26271243
1696355	bedu	26222279
1819663	coep	26146677
1881472	megl	26135400
1378140	optt	26100020
1766140	uncy	26064166
1829802	snse	26046826
1819704	mrm	25974900
1074871	modd	25947094
1596856	leju	25925621
1650575	brqs	25780860
1878313	maia	25752998
1512717	thtx	25651249
1832415	bttx	25560074
1178697	sonm	25501505
1158780	plur	25400956
66418	mxc	25353840
1680048	mbio	25352223
1015155	cthr	25334675
1760903	jupw	25258301
1425627	sobr	25220615
1835059	arvl	25106286
1600422	sdpi	25078287
1039280	ntwk	25018270
882361	apto	25009194
1082324	vhc	24998628
806517	pmd	24923583
352955	ckx	24838292
1083220	xelb	24832025
1624326	pavm	24734947
1871983	angh	24709500
1451448	gmblw	24679202
1359931	tara	24584104
1840780	locl	24446949
1584751	tlis	24383667
1724542	clps	24338900
314227	tomz	24314081
1884072	jewl	24267102
1907184	elbm	24233418
1719406	nrxp	24183472
1736243	acxp	24059487
10048	brn	23976868
1087294	cpix	23856215
1708527	azyo	23750776
1697818	iclk	23721640
1005516	bosc	23598000
1785566	zcmd	23586500
1054721	bsqr	23584410
911216	ptn	23277442
1288855	ophc	23128199
1892322	htcr	23031172
1737339	jg	22725938
1056358	mtex	22676953
1725872	bmtx	22672263
1819794	htoo	22666800
1086745	ayro	22639518
883975	mbot	22478049
730255	camp	22430982
1051514	sskn	22334413
1321851	seed	22239000
1006045	irix	22233871
1296774	ncty	22223569
75340	pfin	22203158
1138978	nvos	22131537
1080657	sqft	22115988
1741534	mdjh	22075200
1735041	gtec	22063457
1124105	cbio	22052020
838875	wvvip	22024636
1610682	usdp	22010612
1126234	lumo	21981160
1419951	dtst	21904980
1709819	fedu	21875974
1874097	cyn	21875116
1813914	cmaxw	21843970
942126	tait	21705572
890066	glbz	21693213
1397047	fpay	21639192
1413898	daln	21624060
1500198	nmtc	21599023
885462	gure	21594083
1614744	ppbt	21530958
1021096	trka	21482301
1876581	impp	21463200
1481241	pshg	21426138
1157075	pmcb	21418566
1779474	mapsw	21352548
1742927	rvphw	21316165
33992	kins	21305946
1535955	lpcn	21263320
1762322	sft	21248776
1828253	evax	21245097
1857044	indp	21170638
1770141	uph	21151797
1707303	dogz	21147000
1871321	drtsw	21042473
1912847	usea	21024850
1830072	ipw	20963051
1362705	snmp	20792884
1787518	brli	20780474
1450704	vivk	20774564
1307579	liqt	20748823
1066923	ftft	20747032
1839360	faze	20685346
1823365	gbny	20480743
1784851	shpw	20419324
878932	eqs	20412400
1818844	viri	20402283
73290	bmra	20185975
1638097	entx	20169766
1900564	wrnt	20152398
1236275	ssnt	20078596
1023994	sgbx	20020134
840715	clro	19912307
1620179	xelap	19750162
1757143	aih	19749396
1638287	nrbo	19368309
1013706	whlm	19289498
1156041	husa	19195181
86115	sfe	19164441
1814963	ilag	19143600
1603207	vblt	18944274
278165	omqs	18938009
1355839	palt	18905422
1260990	onct	18875946
1782309	edtk	18848330
1713923	jt	18675711
1101026	zivo	18600395
1748137	neovw	18566871
1499780	glbs	18522000
1716951	occio	18480000
1708441	gehi	18443297
1379006	nnvc	18432280
1603978	aqb	18410428
1540159	edsa	18393666
1392694	surgw	18347931
320017	lsta	18320303
1665300	phunw	18209800
1739174	phge	18157395
8504	uavs	18146201
90168	sif	18139715
1050606	salm	18123658
1864055	moxc	18103671
1839285	hcti	18095360
1624512	boxl	18080727
1541157	aktx	18072434
1518461	ampg	18000049
1270436	cohn	17958481
1196298	neph	17824384
1305773	cfms	17803134
1887673	wlds	17759000
1824893	srzn	17730703
1502292	cnfr	17723177
1855509	veee	17707200
1487839	lkco	17647867
1446159	poai	17644230
1130598	ontx	17411429
925741	bcda	17390671
19871	cvr	17390376
1842952	cntx	17390225
1622345	pola	17371821
1934064	osa	17342240
1326205	igc	17237138
1784254	mdia	17226981
744452	apdn	17209735
1703647	freq	17164753
1279704	clrb	17143292
1015647	aau	17111510
1836934	zenv	16904800
1369290	myo	16880454
1861841	arbew	16879940
1591956	any	16779654
1826376	gsun	16703497
1659617	mbrx	16693848
1574094	rnxt	16681205
1080319	elys	16650709
1630113	btcy	16642684
1509646	feng	16620507
1430306	tnxp	16508320
1008848	acor	16495061
744825	ams	16452940
1828098	stkh	16404828
1847075	sai	16383600
1034760	wyy	16363525
1803901	talkw	16351306
1589061	gyro	16340616
1810031	frln	16148167
1001907	astc	16146806
1555074	aamc	16023095
1629210	pzg	15975168
885307	jctcf	15954979
1460602	orgs	15912945
1476963	nhwk	15909953
736012	intz	15844484
1687451	zkin	15802800
1841330	ktta	15793232
707388	strr	15676301
1836875	nvve	15603488
1864943	fgi	15580000
1844417	uptd	15525415
1105101	gigm	15481050
1756180	ncra	15429714
1901305	frza	15422546
793628	chnr	15397200
98338	tsri	15370415
1712762	biaf	15369459
832489	govx	15337316
1347652	corr	15231308
1837493	iinn	15210000
1444192	acst	15193987
1800315	glto	15183110
1566044	vyne	15087867
1069308	acer	15084333
1374339	pmn	15038656
1595527	nyc	15037579
1427925	acrx	15032909
1602078	nmrd	15027689
1821175	msgm	14878427
1081745	inlx	14868806
1205922	vcnx	14830150
1796129	vinc	14752593
1829794	vlcn	14683011
1785592	lfly	14678788
1296484	tops	14647150
1522860	afib	14629543
1877939	ctm	14585349
351789	else	14569089
1825875	raya	14566500
1755058	atif	14541300
1790169	flgc	14531744
1817004	ezfl	14524027
724742	tphs	14475634
1781162	mnts	14405986
1718224	btbd	14366071
1191070	bnox	14361600
1640043	pxsaw	14299395
1907685	cmra	14294547
1776197	aku	14280662
1782107	bwv	14214953
1781397	eeiq	14185600
1898766	tpet	14174619
1610590	chek	14098500
1356093	crex	14077151
1733413	tffp	13953847
1402479	mdvl	13895774
1070050	apcxw	13892756
1442620	rcon	13820123
1532346	bcel	13753481
1759614	yj	13725102
1781983	apre	13641098
1549084	ekso	13628840
1743971	mogu	13544240
1861449	brds	13516218
1802457	orgnw	13504819
1816319	lyt	13490854
1425355	mcvt	13428189
1035354	elox	13406009
7623	artw	13322802
1718939	idai	13313647
1631282	dtss	13258879
1026662	clwt	13201200
1161814	kiq	13199781
925741	bcdaw	13187854
1591890	fgf	13187756
1759136	bhat	13153700
1058307	nxplw	13106547
1014763	aimd	13066421
1743340	tc	13046173
1113423	aezs	13013748
1436229	btcs	12899963
1474167	cosm	12851011
1810140	pol	12846231
29332	dxyn	12835638
1899658	wlgs	12831881
933738	eng	12826223
1803407	ost	12777120
1787803	wnw	12764981
1856084	cjjd	12734296
1468929	nxgl	12702223
1901215	bnrg	12588300
1817511	sopa	12583791
1879848	pev	12564364
1075880	kzia	12487984
1684425	petz	12487200
1429560	trvn	12478046
1679063	csse	12474454
1809158	kuke	12470092
1775085	cleu	12466200
1876766	licn	12436200
82473	iht	12299848
1782037	ygmz	12283600
1776067	ocg	12262448
1719406	nrxpw	12255138
1706524	ugro	12254109
1397183	ivda	12225650
31667	educ	12090874
1750106	aei	12060142
1529113	inpx	11995234
1534248	cmmb	11933797
32621	msn	11804928
1654595	mdrr	11726411
1681348	vvpr	11695347
1729214	xrtx	11691500
1702318	ahg	11689108
1829966	ebet	11677128
1858685	bfri	11614065
1104038	vrme	11582727
1760903	jupww	11530964
1802749	zev	11530435
1106838	sonn	11499389
1874315	satlw	11479453
1347242	lipo	11430451
1659323	itrm	11410911
1009759	cgrn	11338965
1368365	mark	11296938
1419554	bblgw	11283808
1817740	aust	11279500
1398453	xin	11235043
1505497	brtx	11202338
1016178	carv	11196111
1131343	athe	11182875
1582581	vjet	11144363
1213660	bimi	11137341
1445499	impl	11043287
1589149	gwav	11027315
1739426	rvlp	11018546
1757499	shph	11005349
1846715	wave	10989000
1660046	imrn	10962796
1784567	hcdip	10947813
1575793	watt	10910252
1750149	ikt	10857102
1716338	pt	10847451
1875091	nrsn	10846800
62362	marps	10810000
1166272	gene	10803739
1777765	vqs	10765326
1624326	pavmz	10763044
1603993	nisn	10761685
1534525	xbiow	10712874
1565228	visl	10698129
1801777	amti	10689250
1527541	whlrd	10682219
1816233	shcrw	10678048
22701	pegy	10635861
1733257	fnch	10559327
1823882	mimo	10553493
1708331	vrpx	10528798
1779372	beatw	10524762
109657	gtbp	10489103
1862150	cing	10488263
1743905	rvsn	10420207
1876431	prenw	10410716
1402328	sbfm	10352588
1368148	athx	10350649
1788028	jsprw	10304438
1785345	labp	10285206
1611842	pypd	10242348
1863362	procw	10154176
1634447	isun	10106626
1497253	onvo	10025933
1218683	migi	9894308
1648960	dats	9834785
1650696	lsf	9810825
1790625	agil	9789136
1781193	qh	9744841
1314196	olb	9674022
1645469	mnpr	9627400
1737995	stss	9621975
1886362	mgam	9598149
1029744	sofo	9590094
1681682	ndra	9576452
1378590	blin	9563365
1009891	airi	9540498
1770236	mitq	9538408
1504167	tmbr	9537251
1043961	prpo	9536555
944075	sckt	9520475
1879726	sidu	9491957
1811216	baos	9454400
1892274	vedu	9420000
1849820	kittw	9411171
1409269	vero	9395018
1651721	gipr	9370965
1342958	dgly	9354512
1880613	drctw	9322003
64463	slnh	9309107
1865127	lsdi	9298263
1801602	sbig	9289494
1920406	asst	9288675
1413745	ante	9280634
1828522	eftrw	9172194
1642375	ghsi	9116799
1842356	petww	9113561
1532390	wter	9100488
1597846	grnq	9090976
1827401	drug	9052970
1563577	grtx	9027341
1574235	pulm	9021144
944480	gvp	8983392
1866782	cdrow	8911586
1026785	hiho	8888000
1716770	wafu	8865224
1558583	fuv	8805897
1892480	hpco	8780887
1811623	pxmd	8773809
1567900	blbx	8757592
1784970	wetg	8689327
1691936	snax	8673688
1422892	sgly	8668393
1698113	id	8666820
1721386	lseaw	8617440
1333822	leds	8552591
1734005	apm	8426188
1668370	tblt	8426169
1755237	cycn	8365462
926423	mind	8350460
1348362	lexx	8333590
1633070	axla	8312542
1513818	arav	8275798
746514	nen	8248053
1382574	meds	8230193
1650101	atxg	8203410
1707910	rebn	8191888
1389002	mrin	8166987
1558569	ispc	8158935
38264	ford	8149560
1022899	ptix	8142203
1522602	cwbr	8139393
1701261	fami	8103099
887247	admp	8048854
1841800	nogn	8042105
1470683	aehl	8039731
721693	creg	8021646
1819395	sondw	8017171
34956	tenx	7981984
1851682	mf	7931497
1780785	cney	7902176
1011509	aumn	7901109
810509	navb	7896603
1807166	amst	7865410
1544227	tpst	7861198
1533743	pcsa	7850072
1872964	mtek	7840000
1808377	lucy	7827847
1735948	gbnh	7803628
1716166	vvos	7781484
1729427	cnsp	7773571
319458	ensv	7753892
1585608	jagx	7742477
1376321	cnet	7708821
1754323	pbts	7695592
1478069	cfrx	7687119
1675634	pixy	7652147
1061069	awx	7627341
803578	wavd	7589335
1729750	kbnt	7569699
1898643	mob	7471000
1768946	bpts	7466784
1468492	hscs	7460844
1095981	pstv	7371827
1420565	alrn	7356691
1536196	canf	7341716
910267	ttnp	7320444
1711786	hoth	7297670
1875547	lcfy	7294151
1905956	tgl	7293139
882291	aemd	7202243
1880343	vine	7170131
1113148	infi	7170125
1174940	ogen	7110278
1828972	bzfdw	7105794
1816431	qsiaw	7091769
1372183	nxtp	7068474
1889823	kwe	7062131
1394319	tcon	7060987
1498382	ktra	7022526
1007019	jva	7021577
1805594	jwel	6998012
1644963	atxi	6977631
1096275	wkspw	6974722
1807389	cpop	6972095
1816815	bon	6968750
1554818	auud	6961581
1814067	lxeh	6944930
1698530	xcur	6935942
1844392	mrai	6929302
96793	ssy	6821358
1025561	sbet	6800962
1903145	grrrw	6785741
890394	prso	6707021
1402328	sbfmw	6694039
924168	efoi	6640561
1584831	oxbr	6633364
1339005	femy	6476934
1704287	bjdx	6467950
1187953	celz	6423080
1618500	mdgs	6379100
1789299	utme	6376863
1385818	aytu	6350701
1560293	tnon	6331600
1621672	slgg	6303275
1819615	clvr	6279786
1491487	tkat	6155073
1894693	svrew	6111797
1136174	otrk	6061082
1894693	svre	6047056
1514183	silo	6031066
1789192	svfd	6007311
1289850	nuro	6005662
1905511	jcse	5992980
1534525	xbio	5992466
1753706	freew	5991672
1527613	nuze	5988658
1574232	adxn	5980458
1471727	bttr	5947255
1671502	qnrx	5864069
1173313	abvc	5848054
1506983	gctk	5812208
1543268	btb	5807200
1815903	ptpi	5770046
1825452	onfo	5723418
1869467	op	5714669
1735556	btog	5697431
1023549	xtlb	5667023
1885827	vrax	5639985
946486	wint	5611559
1668438	imte	5606990
105744	gbr	5583544
1682149	wisa	5560064
1875609	swvl	5534800
1718405	hymcw	5513345
1482541	cead	5491125
1676047	ntrbw	5483205
1538210	nexi	5476475
1718405	hymcl	5452759
874292	aey	5393709
1420720	ibio	5375364
1621221	artl	5367380
1553846	rdhl	5327620
1716947	ensc	5326463
102109	uuu	5319640
1819493	xosww	5315767
1898604	yosh	5301518
1335105	lixt	5285832
1571934	snpx	5237782
1810467	sntg	5226600
1019034	bkyi	5182943
1004724	rhe	5178327
1605888	sql	5139349
1799191	toiiw	5106856
1750593	duo	5105251
1705338	lov	5067167
923601	mics	5064311
1460702	qlgn	5058526
1687277	reto	5030300
1211805	mysz	5023887
1533040	phio	5021395
1809616	upc	5002500
890821	envb	4983142
1506928	avgr	4978917
1600132	blph	4950553
1811109	auvi	4927487
1494558	ambo	4913019
1649009	syta	4894441
1414767	ncpl	4894116
811240	biol	4874298
1435064	cetx	4846912
1861522	pik	4843562
1498233	cptnw	4763150
1823575	zfoxw	4743187
1130166	cycc	4728415
1101026	zivow	4683538
1801834	prfx	4641760
1367083	snoa	4628492
1812727	reli	4592912
1358190	itp	4559862
1611747	bvxv	4499159
1756499	mcld	4482996
812796	sngx	4477059
1685428	lmdxw	4472511
1671584	apvo	4463135
1599407	efsh	4459362
1861657	hils	4446277
832489	govxw	4442533
1588084	tanh	4417800
1668010	dbgiw	4417231
1821468	yq	4379273
1133818	bpth	4372053
1885408	jfbr	4357205
1810560	revb	4345769
1357459	pali	4319119
1782941	tirx	4318902
1860657	allr	4284252
1552670	taop	4259837
768408	cyan	4162656
1513525	adil	4068057
1424657	cuen	4038461
1826397	agri	4035505
1473334	nvfy	3997056
1744494	adnww	3988892
1261249	agrx	3987876
1711012	aihs	3968669
1896049	stixw	3945314
1800637	agfy	3943761
1512922	petvw	3937766
1029125	pbla	3933789
1350102	asti	3929447
1833214	sabsw	3923937
1403708	evok	3911392
819913	hall	3909736
1372514	kprx	3862678
1808898	bntc	3851525
1527541	whlr	3850111
819050	frtx	3819127
1269026	sint	3745146
1292519	nviv	3711008
1818644	lidrw	3696176
1610853	hsdt	3678799
1417926	invo	3674493
1527352	nxl	3570293
1178727	coms	3569149
1635077	acon	3537682
1809750	edbl	3477311
1566610	verb	3452528
1723580	bfiiw	3451853
1518461	ampgw	3450981
1499717	staf	3447523
1940674	smx	3432000
1532619	pw	3423558
1806524	lghl	3399073
1829635	rnaz	3362619
1674227	worx	3331005
1141284	asns	3330617
1427570	rsls	3314349
1063537	ribt	3181644
1615219	slrx	3168411
1729944	back	3168261
1701963	vs	3108181
720875	dynt	3084992
1383701	hsto	3075666
1506492	nuwe	3020109
1780097	bxrx	3016792
1300734	sisi	3013537
1644903	ycbd	2997992
1690080	atnf	2967213
1686850	mots	2947316
1796514	metx	2935841
1784567	hcdi	2934946
811212	thmo	2899324
1787740	tivc	2844054
1014763	aimdw	2840967
1819794	htoow	2761130
1559998	vino	2748648
1411906	ampe	2733370
1291855	spcb	2733052
1769624	agbaw	2711972
1728328	inm	2699162
1648087	areb	2690816
1617669	ufab	2650518
1712762	biafw	2643547
1566826	lgmk	2623534
1668010	dbgi	2590723
1601936	cyto	2579310
1769768	ejh	2555660
1389545	nby	2523330
1755953	kern	2494305
1816172	jzxn	2481145
1136174	otrkp	2475756
788611	sasi	2448638
1326706	naov	2443625
1121702	yten	2439487
1783036	nlspw	2432167
1044378	bioc	2389946
1106644	cphi	2355157
1604191	fwbi	2345923
1837493	iinnw	2338089
1752828	celuw	2291378
1792581	krbp	2270182
1851860	smfl	2260325
1761696	crkn	2257674
1084267	mobq	2233276
1839360	fazew	2205928
1836875	nvvew	2200079
1742518	mtc	2198000
1864943	fgiww	2184050
1468929	nxglw	2164504
862861	jan	2089434
1662574	grom	2082012
1808377	lucyw	2066758
1419554	bblg	2065564
1462223	rcrt	2063889
1839998	dtocw	2057283
746210	oblg	2055942
1730773	bsfc	2025152
1848898	vcxaw	2025078
1348362	lexxw	2022913
1534120	avtx	2020895
1875091	nrsnw	2002934
1729750	kbntw	1923362
1534708	east	1896691
1743745	gnln	1859348
1680378	snes	1837981
1173281	nbse	1797769
1108967	oig	1784026
1527541	whlrp	1775465
1674440	cnxa	1751317
1847075	saitw	1748378
1888014	akan	1732032
1798270	ionm	1708477
1862150	cingw	1644174
1293818	opgn	1512919
1821424	uk	1506935
1286973	usas	1431733
1687542	frgt	1405060
1872812	tcbp	1386050
1723980	sxtc	1383530
1776909	curiw	1378811
1419951	dtstw	1366925
1875609	swvlw	1363164
1595353	glmd	1360800
1401395	nept	1315860
1648960	datsw	1285620
1801602	sbigw	1243312
1871983	anghw	1167654
1815566	ifbd	1147500
1718224	btbdw	1139917
1913210	brsh	1055975
1611746	sprc	1044068
1834045	vweww	980888
1499494	dxf	951895
1468492	hscsw	932606
1785592	lflyw	903242
1870129	rosew	870708
1435064	cetxp	854973
1668370	tbltw	798801
1826681	strcw	735300
1633441	seco	719666
1907685	cmraw	673963
1738758	gsmgw	633557
1178727	comsp	592000
1021096	trkaw	586632
1853816	drmaw	567013
1842498	otmow	556171
1885408	jfbrw	552276
1825452	onfow	536570
1743905	rvsnw	534237
1804469	gfaiw	518073
1554818	auudw	502670
1679063	cssel	489563
1841586	itaqw	484037
1414767	ncplw	466061
1635077	aconw	463829
1451448	gmbl	417447
1584831	oxbrw	410916
1605888	sqllw	408260
1790625	agilw	403514
1080657	sqftw	395874
1841408	davew	351155
1844417	uptdw	344118
1729944	imacw	326144
1755953	kernw	312081
1817232	dunew	308794
1841800	nognw	287297
1849380	dkdcw	283888
1482541	ceadw	282673
1841330	kttaw	232676
1821424	ukomw	198869
1826397	agriw	175457
1812727	reliw	174148
1879373	encpw	170154
1708176	hofvw	165046
1621221	artlw	115428
1809750	edblw	113083
1649009	sytaw	110867
1022899	ptixw	99612
1785424	kpltw	76411
1810560	revbw	73678
1451448	gmblz	73500
1424657	cuenw	64363
1174169	aqna	54897
1690080	atnfw	53176
1811856	vieww	43246
1084267	mobqw	41443
1796514	metxw	38074
1872812	tcbpw	37998
1648087	arebw	36382
1566610	verbw	32410
1691936	snaxw	27331
1178727	comsw	26250
1819615	clvrw	23625
1701963	vssyw	22575
1784567	hcdiw	20498
1462223	rcrtw	20046
1781162	mntsw	19573
1806524	lghlw	14768
68622	ctbb	13
1254699	qvcc	11
1736035	bxsl	0
806628	dnp	0
1195737	nea	0
1090116	nvg	0
1083839	nad	0
1379438	exg	0
1275617	utf	0
1263994	utg	0
1340736	ety	0
1253327	evt	0
812801	nuv	0
2230	adx	0
1137887	nzf	0
1332283	bdj	0
1074952	nac	0
1828248	cvii	0
1528437	btt	0
1190935	pty	0
1176433	jps	0
799195	usa	0
1298699	bxmx	0
1270523	etg	0
1831359	jwsm	0
1222922	evv	0
814083	clm	0
1260563	nfj	0
1222401	hyt	0
1266585	nmz	0
1567569	fpf	0
1493683	bbn	0
1608741	qqqx	0
1655099	ra	0
1195739	nrk	0
1380936	gof	0
1222719	chy	0
1308335	eos	0
1838337	apgb	0
1260041	htd	0
1268884	igr	0
906013	awf	0
1379400	aod	0
1710680	hfro	0
1171471	chi	0
1604522	thq	0
1216583	jpc	0
1818089	boac	0
1176984	eim	0
1174164	ffc	0
855886	pdt	0
1838162	slam	0
1227476	jqc	0
826020	brw	0
1219360	phk	0
790500	fax	0
1828250	ccvi	0
925683	bto	0
1170299	pml	0
1825249	cfiv	0
1849056	alcc	0
1812234	ccv	0
1300391	eoi	0
1267902	wiw	0
1840225	fsnb	0
1195738	nkx	0
1320375	boe	0
1838108	rmgc	0
1562818	bit	0
1395325	etj	0
1160864	bhk	0
1602584	ccd	0
33934	crf	0
1548717	ldp	0
1296250	pfn	0
1059386	vvr	0
1842386	vaqc	0
1608742	diax	0
1515671	dpg	0
1821329	prpc	0
1635977	thw	0
1227862	emd	0
1160990	pcn	0
1313510	ggn	0
1840877	anzu	0
1815753	tbcp	0
216851	peo	0
1176194	ble	0
1546429	bgb	0
1393299	bgy	0
1829953	cool	0
1518557	mmd	0
1835814	nstd	0
1835817	nstc	0
1087786	nxj	0
1215913	hps	0
1478888	nbb	0
1488775	cem	0
1528988	bui	0
1276533	jfr	0
917100	ifn	0
1824153	lhc	0
828803	gim	0
1554697	ghy	0
1176199	hpi	0
1137393	bfk	0
1219120	avk	0
886043	mmu	0
1858351	icnc	0
870780	nqp	0
1051003	dsu	0
1851961	cndb	0
1840161	frxb	0
1396277	chw	0
1285890	igd	0
